doc,authors,institution,title,abstract,keywords,language,status_article,pages,year,date,country,city,latitud,longitud,Views
41361,Eugênio Martinho   Pires,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-07-25 12:02:34,,,,,
41499,Carlos Cesar Silos   Gomes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-07-31 11:41:27,,,,,
41678,Nícolas Bouvié   da Silva,Universidade Federal de Goiás,,,,en_US,Declined,0,2013,2013-08-06 10:55:19,,,,,
41718,Fabiane   Barreto Vavassori Benitti,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-08-06 20:46:03,,,,,
41726,Solange Favero   de Lima Medeiros,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-08-07 00:10:18,,,,,
42073,Aurelienne Aparecida Souza   Jorge,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-08-26 09:59:56,,,,,
42212,Giampaolo Luiz   Libralon,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-08-31 13:13:12,,,,,
42420,Luiz Carlos Pessoa   Albini,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-09-06 14:55:38,,,,,
42535,Rodrigo Duarte   Seabra,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-09-10 14:09:25,,,,,
42605,Pedro Manuel   Fernandes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-09-13 13:44:14,,,,,
42692,João Ladislau   Lopes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-09-17 22:37:00,,,,,
42831,Pedro M.   Fernandes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-09-25 21:38:07,,,,,
43146,Lauro   Martins,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-10-17 03:14:19,,,,,
43210,Carlos Roberto   Beleti Junior,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-10-22 11:12:15,,,,,
43420,Daniela Maria   Uez,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-11-04 12:43:27,,,,,
43819,Lauro   Martins,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-11-23 04:47:20,,,,,
44041,Lucas Ferreira   Moura,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-12-05 10:18:39,,,,,
44051,Jean Carlos   Arouche Freire,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-12-06 18:27:26,,,,,
44214,Eleandro   Maschio,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2013,2013-12-15 23:50:49,,,,,
44792,Valéria Farinazzo   Martins,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-01-25 00:23:21,,,,,
45211,Aparecido   Vilela Junior,Universidade Federal de Goiás,,,,en_US,Declined,0,2014,2014-02-22 09:04:40,,,,,
45238,Nickerson Fonseca   Ferreira,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-02-24 19:34:28,,,,,
45413,Cristiano Martins   Monteiro,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-03-05 03:35:50,,,,,
45476,Ronnie E. S.   Santos,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-03-07 21:45:19,,,,,
45517,Maylon Felix de   Brito,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-03-10 09:52:22,,,,,
45566,Daniel Henrique Breda   Binoti,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-03-11 15:46:58,,,,,
45577,Maçaneiro   Maçaneiro,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-03-11 21:36:17,,,,,
45758,Carlos Henrique Gomes   Ferreira,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-03-19 08:47:16,,,,,
45810,Alison Zille   Lopes,Universidade Federal de Goiás,,,,en_US,Declined,0,2014,2014-03-21 00:54:13,,,,,
45840,Alison Zille   Lopes,Universidade Federal de Goiás,,,,en_US,Declined,0,2014,2014-03-22 19:08:14,,,,,
45870,Carlos Roberto   Beleti Junior,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-03-24 14:32:23,,,,,
46338,Rodrigo Duarte   Seabra,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-04-08 18:34:31,,,,,
46723,Yuri   Vasconcelos,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-04-30 12:16:19,,,,,
47631,ALAMIR COSTA   LOURO,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-06-05 06:21:54,,,,,
48086,Mariana Godoy   Vazquez,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-06-24 14:05:20,,,,,
48113,Carlos Henrique Villa   Pinto,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-06-25 12:44:29,,,,,
48316,Neireli Rubert   Biavati,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-07-01 21:42:57,,,,,
48422,Gisiéli   Severnini de Oliveira,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-07-06 17:31:27,,,,,
48578,Bruno Pasquini Baptista   Affonso,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-07-10 18:38:20,,,,,
48648,Jéssica   Perin,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-07-12 21:07:56,,,,,
48763,Marcos Édison   Griebeler,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-07-15 22:30:57,,,,,
49041,Luiz   Velho,Universidade Federal de Goiás,,,,en_US,Declined,0,2014,2014-07-21 23:18:00,,,,,
49106,Antônio Carlos   Rocha Costa,Universidade Federal de Goiás,,,,en_US,Declined,0,2014,2014-07-24 02:33:59,,,,,
49135,Daniela Maria   Uez,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-07-25 18:21:43,,,,,
49412,Joyce Aline Pereira   de Oliveira,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-08-05 08:39:47,,,,,
49684,Eanes Torres   Pereira,Universidade Federal de Goiás,,,,en_US,Declined,0,2014,2014-08-19 15:02:53,,,,,
49702,Bruno   Crestani Calegaro,Universidade Federal de Goiás,,,,en_US,Declined,0,2014,2014-08-20 11:25:02,,,,,
49798,Geam Carlos de Araújo   Filgueira,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-08-25 14:29:09,,,,,
49962,Andrea Cristina Oliveira   Alves,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-09-01 15:43:25,,,,,
50164,Johann Gomes   Barros Lima,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-09-10 13:03:48,,,,,
50181,Leandro Marques   Queiros,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-10-10 08:54:36,,,,,
50268,Marcos Fialho   Carvalho,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-09-15 13:17:44,,,,,
50549,Helton Hideraldo   Bíscaro,Universidade Federal de Goiás,,,,en_US,Declined,0,2014,2014-09-29 12:09:04,,,,,
50878,Ronneesley Moura   Teles,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-10-13 20:50:36,,,,,
51198,Thiago Assis   de Oliveira Rodrigues,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-10-26 18:18:01,,,,,
51414,Themis Patricia Diaz   Morales,Universidade Federal de Goiás,,,,es_ES,Declined,0,2014,2014-11-06 12:40:49,,,,,
51433,Lucas Pupulin   Nanni,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-11-07 15:06:28,,,,,
51482,Fabíola   Kaczam,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-11-11 14:19:15,,,,,
51727,Maribel Silva   Muñoz,Universidade Federal de Goiás,,,,pt_PT,Declined,0,2014,2014-11-18 22:27:32,,,,,
51984,Eliane Jacqueline de Souza   Guilhen,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-11-29 06:46:47,,,,,
52203,Guilherme Defreitas   Juraszek,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2014,2014-12-08 10:19:04,,,,,
52281,Matheus   Mirapalheta Longaray,Universidade Federal de Goiás,,,,en_US,Declined,0,2014,2014-12-10 04:00:30,,,,,
52882,Sylvio Villas Boas   Neto,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-01-14 14:48:37,,,,,
53117,Gustavo Taiji   Naozuka,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-01-28 09:25:29,,,,,
53191,Fábio Bulegon   Zappas,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-01-30 11:00:14,,,,,
53322,Igor Augusto de Carvalho   Alves,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-02-06 15:50:30,,,,,
53334,Daniel   Formolo,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-02-07 00:28:32,,,,,
53844,Ana Paula   Correia Silva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-02-27 18:38:23,,,,,
53911,Giovana Angélica   Ros Miola,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-03-02 15:35:52,,,,,
54283,Chaiene M. da Silva   Minella,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-03-17 16:07:37,,,,,
54312,César Eduardo   Guarienti,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-03-18 10:54:04,,,,,
54375,Juan Carlos Alvarado   Alcocer,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-03-22 14:26:26,,,,,
54483,Alex   Costa,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-03-25 23:28:23,,,,,
54551,Junior Silva   Souza,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-03-29 11:02:57,,,,,
55223,Danilo Heitor   Melo,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-04-30 14:53:56,,,,,
55842,Nathalia Moraes   Nascimento,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-05-22 14:52:51,,,,,
56127,Rafael   Glauber,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-05-30 22:24:10,,,,,
56185,Victor Manaia Gonçalves   Chaves,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-06-01 19:41:13,,,,,
56599,Douglas   Rosemann,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-06-21 19:36:40,,,,,
56717,Caio Lélis   Couto,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-06-26 20:35:14,,,,,
56879,Thábata   Amaral,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-07-03 12:03:02,,,,,
57075,Jeferson Costa da   Silva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-07-14 15:07:28,,,,,
57152,Hudson Santos   Lapa,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-07-17 14:00:25,,,,,
57190,Lanylldo Araujo   Santos,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-07-19 21:34:56,,,,,
57278,jose vigno   Moura Sousa,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-07-23 15:25:50,,,,,
57349,Anderson Afonso   Nunes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-07-27 21:11:31,,,,,
57503,Khalid   Belhajjame,Universidade Federal de Goiás,,,,en_US,Declined,0,2015,2015-08-03 13:01:28,,,,,
57629,Anne Rose Alves Federici   Marinho,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-08-05 14:40:23,,,,,
57696,André Luiz   Souza,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-08-07 14:45:08,,,,,
57776,Andre Alessandro   Stein,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-08-12 11:25:44,,,,,
57990,Ion Ferreira   Patruni,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-08-22 18:25:43,,,,,
58065,Bruno Pereira   Palma,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-08-28 18:09:55,,,,,
58124,Eryca Tatyane   Martinho de Amorim,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-08-29 18:08:35,,,,,
58167,Karla Raphaela   Cardoso,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-08-31 11:13:33,,,,,
58272,Melquizedequi   Cabral dos Santos,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-09-02 13:26:36,,,,,
58287,Raquel Romes   Linhares,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-09-02 20:56:26,,,,,
59303,ABDELLATIF   HAIR,Universidade Federal de Goiás,,,,en_US,Declined,0,2015,2015-10-13 08:02:26,,,,,
59588,MARLON De Oliveira   VAZ,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-10-26 15:20:53,,,,,
59767,Almir Olivette   Artero,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-11-03 15:23:16,,,,,
59966,Hugo Wendell   Maia,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-11-10 19:41:44,,,,,
59975,Alex Lima   Silva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-11-11 15:06:41,,,,,
60080,Marcio Fernandes   Cruz,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-11-17 13:28:18,,,,,
60217,Marcio Fernandes   Cruz,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-11-21 16:34:48,,,,,
60238,Lázaro Nogueira   Pena Neto,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-11-23 11:34:24,,,,,
60617,Gabriel   Bronzatti Moro,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-12-03 21:41:06,,,,,
60628,Iuri Andrade   Carvalho,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-12-04 10:33:30,,,,,
60709,Marcos Tadeu   Silva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-12-07 22:59:46,,,,,
61030,Sr Carlos Alberto   Franco Maron,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-12-18 23:46:18,,,,,
61150,Fabíola   Kaczam,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2015,2015-12-24 08:59:06,,,,,
61408,Guilherme de Araújo   Silva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-01-06 21:29:48,,,,,
61510,Lilian   Noronha Nassif,Universidade Federal de Goiás,,,,en_US,Declined,0,2016,2016-01-10 10:41:13,,,,,
61801,Éderson   Recalcatti,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-01-22 17:50:24,,,,,
61851,Elton Bezerra   Torres,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-01-26 14:07:49,,,,,
61858,Diogo Fernando   Trevisan,Universidade Federal de Goiás,,,,en_US,Declined,0,2016,2016-01-26 19:22:19,,,,,
61880,Kivson Marcell Nogueira   de Andrade,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-01-27 17:46:36,,,,,
61911,Rodrigo Monteiro   Lima,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-01-28 18:10:04,,,,,
61951,Tiago Carmo   Nogueira,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-01-30 22:12:19,,,,,
62028,Gabriel   Araújo,Universidade Federal de Goiás,,,,en_US,Declined,0,2016,2016-02-03 17:27:06,,,,,
62053,Isadora Giacomini de   Moraes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-02-04 18:19:43,,,,,
62524,Claudio Cesar   de Sá,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-02-25 18:36:30,,,,,
62551,Kleber Kroll   de Azevedo Silva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-02-26 17:26:03,,,,,
62555,Kleber Kroll   de Azevedo Silva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-02-26 18:57:46,,,,,
62700,alex sandro   christofari,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-03-02 17:45:52,,,,,
62814,Sandro Teixeira   Pinto,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-03-07 08:05:01,,,,,
62818,Paulo Damasceno   Barreto,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-03-07 09:58:20,,,,,
63515,Ivar   Vargas Belizario,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-03-29 01:23:35,,,,,
63694,Elizangela Nunes Neves   Cerqueira,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-04-02 20:15:23,,,,,
63884,Gilseone Rosa de   Moraes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-04-09 20:41:16,,,,,
63928,Ives Fernando   Martins Santos de Moura,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-04-11 18:50:20,,,,,
64090,Fabrício Tonetto   Londero,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-04-16 17:33:25,,,,,
64257,Marcos Antonio   Alves,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-04-23 13:04:11,,,,,
64347,Tales Luiz   Bortolin,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-04-27 00:50:44,,,,,
65003,Henrique Carlos   Fonte Boa Carvalho,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-05-25 10:55:31,,,,,
65019,Carlos Alberto   Franco Maron,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-05-26 17:37:58,,,,,
66218,João Paulo   Aramuni,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-07-15 15:35:25,,,,,
66386,Antonio Carlos Mateus   Silva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-07-23 15:18:58,,,,,
67000,Elzenir Araujo   Montes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-08-15 11:04:13,,,,,
68095,Samuel Portela   Carvalho,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-09-20 00:31:11,,,,,
68134,Tiago Machado   Wanzeler,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-09-21 16:38:10,,,,,
68248,Georgea   Danielewicz,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-09-26 18:04:30,,,,,
68677,Marcio   Poffo,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-10-06 23:48:49,,,,,
68945,Rogério Luis   Rizzi,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-10-21 02:02:50,,,,,
69036,Diogo Fernando   Trevisan,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-10-26 11:44:36,,,,,
69059,Alex Júnior   Fabonatto,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-10-26 19:46:14,,,,,
69542,Guilherme Duarte   Mattos,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-11-22 11:51:27,,,,,
69669,Graziele da Silva   Martins,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-11-29 02:17:44,,,,,
69781,Wheeler Guilherme   Ismarsi,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-12-01 01:44:37,,,,,
69786,Graziele da Silva   Martins,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-12-01 02:38:20,,,,,
69854,Bruna Souza   Nobre,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-12-04 23:13:56,,,,,
69876,Laís Carla   Bordon,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-12-06 11:44:43,,,,,
69893,Daisyeli Aparecida   Codinhoto,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-12-06 20:00:15,,,,,
69915,Vitor Hugo   Bichof,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-12-07 23:57:37,,,,,
69949,Elias Augusto   Fank,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-12-10 08:38:40,,,,,
70212,Igor Luiz   Vila,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2016,2016-12-19 20:18:22,,,,,
70762,Sanderson   Scheuer,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-01-20 14:26:04,,,,,
70779,Matheus Silva   Ferreira,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-01-21 19:46:57,,,,,
70996,Ariel Gustavo   Zuquello,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-02-01 23:47:51,,,,,
71110,Cristiane Neri   Nobre,Universidade Federal de Goiás,,,,en_US,Declined,0,2017,2017-02-08 14:22:04,,,,,
71316,Denis Andrei   de Araujo,Universidade Federal de Goiás,,,,en_US,Declined,0,2017,2017-02-18 14:12:49,,,,,
71402,Rodrigo Bastos   Vasconcelos,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-02-22 21:48:28,,,,,
71479,Thiago   Bispo,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-02-26 23:06:37,,,,,
71678,Bruno Santana da   Silva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-03-05 22:44:59,,,,,
71687,Reinaldo Gomes   Baldoino filho,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-03-06 10:27:06,,,,,
72127,Paulo Roberto Martins de   Andrade,Universidade Federal de Goiás,,,,en_US,Declined,0,2017,2017-03-25 22:16:36,,,,,
72197,Emmanuel Sávio Silva   Freire,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-03-29 13:06:00,,,,,
72523,Emmanuel Neri   Souza,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-04-10 22:48:43,,,,,
72524,Cristiano Torres do   Amaral,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-04-10 23:21:11,,,,,
72568,Bruno Guazzelli   Batista,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-04-12 19:17:14,,,,,
73605,Nilson dos   Santos,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-05-22 09:56:07,,,,,
73765,Silvio R. R.   Sanches,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-06-02 00:01:31,,,,,
73940,Hugo   Saba,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-06-04 13:12:06,,,,,
74073,Flávia Gonçalves   Fernandes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-06-11 18:17:09,,,,,
75223,Maíla Lima   Claro,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-07-25 09:55:28,,,,,
75319,Diego   Couto,Universidade Federal de Goiás,,,,pt_PT,Declined,0,2017,2017-07-29 14:58:36,,,,,
75487,João Paulo   Aramuni,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-08-05 17:14:13,,,,,
75590,Lucio   Padrini-Andrade,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-08-09 20:48:38,,,,,
75591,Rubens   Barbosa Filho,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-08-09 21:21:05,,,,,
75783,Tiago Carmo   Nogueira,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-08-18 14:09:45,,,,,
75784,Tiago do Carmo   Nogueira,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-08-18 14:44:31,,,,,
76042,Filippo C. G.   Régis,Universidade Federal de Goiás,,,,en_US,Declined,0,2017,2017-08-30 01:22:46,,,,,
76256,Camila Pereira dos Santos   Tautenhain,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-09-04 16:30:13,,,,,
76613,Luís Guilherme   Teixeira dos Santos,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-09-21 08:34:26,,,,,
76740,JEAN MONTEIRO   LIMA,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-09-26 19:14:59,,,,,
76896,Charles Tim Batista   Garrocho,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-10-02 01:12:57,,,,,
77545,Angelo Maggioni   e Silva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-10-23 19:51:26,,,,,
77763,Michel Conrado   Meneses,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-10-31 00:43:42,,,,,
77891,Diego Felipe   Tischer,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-11-07 19:34:50,,,,,
77970,Daniel Armando   Brandão,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-11-11 10:57:02,,,,,
78312,Marcus Vinicius   Campos Rodrigues da Silva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-11-26 16:14:03,,,,,
78331,Amarildo   de Vicente,Universidade Federal de Goiás,,,,en_US,Declined,0,2017,2017-11-27 15:35:38,,,,,
78455,adilson lopes   khouri,Universidade Federal de Goiás,,,,en_US,Declined,0,2017,2017-12-04 22:36:03,,,,,
78535,Jayme   Proni,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-12-06 18:44:04,,,,,
78538,André Luis Sango   Peruchi,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-12-06 21:38:14,,,,,
78539,Marcio Alessandro   Lima,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-12-06 22:54:30,,,,,
78542,Marcio Alessandro Eugenio   Lima,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-12-07 08:41:29,,,,,
78557,Humberto Lidio   Antonelli,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2017,2017-12-07 14:14:14,,,,,
78889,Alane Marie   de Lima,Universidade Federal de Goiás,,,,en_US,Declined,0,2017,2017-12-16 11:23:08,,,,,
79335,Geovane Menezes   Ramos Neto,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-01-03 00:32:22,,,,,
79634,Samantha Adeline Córdova   da SIlva,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2018,2018-01-15 13:31:55,,,,,
79796,Manoel Miqueias   Maia,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2018,2018-01-19 16:12:16,,,,,
79840,Roger   Ritter,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2018,2018-01-21 11:24:35,,,,,
80047,Rafael da Paixão   Cândido,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2018,2018-01-31 20:57:43,,,,,
80298,Flávia Gonçalves   Fernandes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2018,2018-02-12 14:44:48,,,,,
80299,Flávia Gonçalves   Fernandes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2018,2018-02-12 14:48:08,,,,,
80327,Luis Eduardo   Costa Laurindo,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-02-14 18:28:25,,,,,
80337,Marco Antonio de Castro   Barbosa,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-02-14 21:18:22,,,,,
80539,Assuero Fonseca   Ximenes,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2018,2018-02-23 17:06:14,,,,,
80605,Leonardo   Goliatt,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-02-26 22:40:17,,,,,
80648,Dayan de Castro   Bissoli,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-02-28 10:26:15,,,,,
